Section A,Section B,Journal Category,Journal Title,Keyword,MeSH,Paper,Project Category,Project Term,Normal Inverse Distance
Molecular Microbiology Section,Allergy and Immunology Clinical Training Program,0.0462427745664739,0.0131578947368421,0.0518731988472622,0.0625969994826694,0.0,0.0,0.0,0.024501665650547226
RML Flow Cytometry Unit,Clinical Microbiome Unit (CMU),0.0670731707317073,0.0,0.0526315789473684,0.0544692737430167,0.0,0.0,0.0,0.024449770768721273
Molecular Parasitology and Entomology Unit,Molecular Defenses Section,0.08125,0.0125,0.0454545454545454,0.0346020761245674,0.0,0.0,0.0,0.02441168015569899
Emerging Respiratory Viruses Section,Buildings 4 and 10/11C127,0.0199456029011786,0.010178117048346,0.0093023255813953,0.045742291198693,0.0,0.0465116279069767,0.0403194135358031,0.024407100279109258
Medical Virology Section,Buildings 4 and 10/11C127,0.0199456029011786,0.010178117048346,0.0093023255813953,0.045742291198693,0.0,0.0465116279069767,0.0403194135358031,0.024407100279109258
Tick-Pathogen Transmission Unit,HIV-Specific Immunity Section,0.1152882205513784,0.0079365079365079,0.0180995475113122,0.0348837209302325,0.0,0.0,0.0,0.024406200181996046
Tick-Pathogen Transmission Unit,Molecular Microbiology Section,0.1021194605009633,0.0204081632653061,0.0136518771331058,0.0388247639034627,0.0,0.0,0.0,0.024402740897614416
Coxiella Pathogenesis Section,Building 33,0.0812182741116751,0.019047619047619,0.0355555555555555,0.037719298245614,0.0,0.0,0.0,0.024400208742544092
Structural Biology Section,Clinical Microbiome Unit (CMU),0.0851063829787234,0.0,0.042016806722689,0.0472103004291845,0.0,0.0,0.0,0.024399793484155278
Chlamydial Diseases Section,Buildings 4 and 10/11C127,0.0234375,0.0124223602484472,0.0280701754385964,0.0429480381760339,0.0,0.0,0.0655737704918032,0.024387933446065838
Viral Budding Unit,Vaccine Development Unit,0.0697674418604651,0.0160642570281124,0.0239852398523985,0.0333969465648854,0.0,0.0081967213114754,0.0208637596494888,0.02438517888596666
Viral Budding Unit,Pathogenesis and Immunity Section,0.0697674418604651,0.0160642570281124,0.0239852398523985,0.0333969465648854,0.0,0.0081967213114754,0.0208637596494888,0.02438517888596666
Research Technology Branch,Cellular Biology Section,0.0785714285714285,0.0138888888888888,0.0530973451327433,0.0280224179343474,0.0,0.0,0.0,0.024382188886407745
Immunobiology Section,Buildings 4 and 10/11C127,0.0278884462151394,0.0133779264214046,0.0158730158730158,0.0479056935038876,0.0,0.0,0.0675071167141114,0.02437152447383519
Molecular Microbiology Section,Biological Imaging,0.0686868686868686,0.0347222222222222,0.0168350168350168,0.0527156549520766,0.0,0.0,0.0,0.02436347873938886
Viral Pathogenesis and Vaccine Section,Research Technology Branch,0.1025641025641025,0.0229007633587786,0.0097087378640776,0.0396158463385354,0.0,0.0,0.0,0.02435892030505411
Research Technology Branch,Clinical Pathophysiology Section,0.1176470588235294,0.0219780219780219,0.0061538461538461,0.0302521008403361,0.0,0.0,0.0,0.02435260557513731
Viral Epidemiology and Immunity Unit,Medical Virology Section,0.0432033719704952,0.0493421052631578,0.0392344497607655,0.0402453987730061,0.0,0.0,0.0,0.02433835216908171
Viral Epidemiology and Immunity Unit,Emerging Respiratory Viruses Section,0.0432033719704952,0.0493421052631578,0.0392344497607655,0.0402453987730061,0.0,0.0,0.0,0.02433835216908171
Transplant Infectious Diseases Consult Service,Helminth Immunology Section,0.0578358208955223,0.0361757105943152,0.0303738317757009,0.0478014960773581,0.0,0.0,0.0,0.02433264610364255
Viral Immunity and Pathogenesis Unit,NIAID International Center of Excellence in Research Cambodia,0.0588235294117647,0.0142857142857142,0.0779220779220779,0.022300469483568,0.0,0.0,0.0,0.024326615818172453
Molecular Entomology Unit,Lymphocyte Activation Section,0.0888733379986004,0.0263157894736842,0.0203488372093023,0.0378277690213497,0.0,0.0,0.0,0.024316756695108317
Tick-Pathogen Transmission Unit,Lymphocyte Biology Section,0.087719298245614,0.0170454545454545,0.0347826086956521,0.0337612933903946,0.0,0.0,0.0,0.024315802859332717
Structural Immunology Section,Building 33,0.1236559139784946,0.0,0.0263157894736842,0.026508226691042,0.0,0.0,0.0,0.024315175916105432
Structural Virology Section,Clinical Microbiome Unit (CMU),0.0869565217391304,0.0,0.0532544378698224,0.0336239103362391,0.0,0.0,0.0,0.024305500148614684
Host-Parasite Interactions Section,Building 33,0.1178861788617886,0.0256410256410256,0.0068965517241379,0.0252293577981651,0.0,0.0,0.0,0.024300070408579934
Twinbrook III,Systems Genomics Section,0.0516304347826086,0.02,0.0482374768089053,0.0521172638436482,0.0,0.0,0.0,0.024284993725483737
Coxiella Pathogenesis Section,Biological Imaging,0.0695876288659793,0.008695652173913,0.0175438596491228,0.0775788576300085,0.0,0.0,0.0,0.024263478041738406
Twinbrook III,Molecular Signaling Section,0.051056338028169,0.019047619047619,0.0559875583203732,0.0456431535269709,0.0,0.0,0.0,0.024242555919576282
Twinbrook III,Immune Activation Section,0.051056338028169,0.019047619047619,0.0559875583203732,0.0456431535269709,0.0,0.0,0.0,0.024242555919576282
Quantitative Virology and Evolution Unit,Immunobiology Section,0.0370994940978077,0.0144927536231884,0.0154440154440154,0.0167928877181429,0.0,0.0666666666666666,0.0203139427516158,0.024196703723210748
Molecular Parasitology and Entomology Unit,Infectious Disease Fellowship Training Program,0.1024096385542168,0.0188679245283018,0.0192307692307692,0.0327433628318584,0.0,0.0,0.0,0.024164658748408875
Office of the Animal Program Director,Computational Biology Unit,0.0510948905109489,0.0227272727272727,0.0555555555555555,0.0416666666666666,0.0,0.0,0.0,0.02415889930017992
Molecular Defenses Section,Building 33,0.0764525993883792,0.0131578947368421,0.059322033898305,0.023156089193825,0.0,0.0,0.0,0.024156320782222084
Clinical Microbiome Unit (CMU),Apicomplexan Molecular Physiology Section,0.0909090909090909,0.0,0.0427350427350427,0.0392156862745098,0.0,0.0,0.0,0.024155385839661713
Twinbrook III,HIV-Specific Immunity Section,0.0600461893764434,0.014388489208633,0.0548780487804878,0.0418943533697632,0.0,0.0,0.0,0.024136635069678565
Genomic Technologies Section,Buildings 4 and 10/11C127,0.0634517766497461,0.0225988700564971,0.036036036036036,0.0489078822412155,0.0,0.0,0.0,0.024131281973458374
Prion Cell Biology Unit,LID Clinical Studies Unit,0.0476190476190476,0.015625,0.0180722891566265,0.0495750708215297,0.0,0.0,0.0393939393939393,0.02412843364931679
Tick-Pathogen Transmission Unit,Molecular and Cellular Immunology Section,0.0790123456790123,0.0076335877862595,0.043010752688172,0.0417209908735332,0.0,0.0,0.0,0.024065544186751612
Molecular HIV Host Interactions Section,Building 33,0.1071428571428571,0.0,0.0316742081447963,0.0341708542713567,0.0,0.0,0.0,0.02402615261459062
DNA Tumor Virus Section,Allergy and Immunology Clinical Training Program,0.0378787878787878,0.0,0.0857142857142857,0.0478983382209188,0.0,0.0,0.0,0.023995523391193242
Viral Pathogenesis and Vaccine Section,Twinbrook III,0.0473684210526315,0.0138888888888888,0.0471698113207547,0.0616591928251121,0.0,0.0,0.0,0.02398105349678693
Twinbrook III,Molecular Genetics Section (Laboratory of Bacteriology),0.0859375,0.0258620689655172,0.008,0.0513245033112582,0.0,0.0,0.0,0.023965445532351776
Molecular Defenses Section,Clinical Microbiome Unit (CMU),0.0523255813953488,0.0,0.081081081081081,0.0376470588235294,0.0,0.0,0.0,0.02395682424130863
Retroviral Immunology Section,Molecular Parasitology and Entomology Unit,0.0966666666666666,0.021505376344086,0.0208333333333333,0.0320623916811091,0.0,0.0,0.0,0.023919396306706822
Quantitative Virology and Evolution Unit,Malaria Genetics Section,0.0237797246558197,0.0165745856353591,0.0285714285714285,0.0159716060337178,0.0,0.0526315789473684,0.0304317055909412,0.023878921162075465
Transplant Infectious Diseases Consult Service,Host-Parasite Interactions Section,0.1155234657039711,0.0,0.0129870129870129,0.0443349753694581,0.0,0.0,0.0,0.023871421265568692
Vector Biology Section,Quantitative Virology and Evolution Unit,0.0242424242424242,0.0114068441064638,0.0227790432801822,0.0167444413944551,0.0,0.0727272727272727,0.020808561236623,0.023868996584677133
Biology of Vector-Borne Viruses Section,Bacterial Physiology and Metabolism Unit,0.0783132530120482,0.0192307692307692,0.024390243902439,0.0477815699658703,0.0,0.0,0.0,0.023859708685982445
Molecular Parasitology and Entomology Unit,Metaorganism Immunity Section,0.0806451612903225,0.0289017341040462,0.0382165605095541,0.0218531468531468,0.0,0.0,0.0,0.023852776598281715
Functional Cellular Networks Section,Buildings 4 and 10/11C127,0.0516129032258064,0.0076923076923076,0.0,0.0324809951624049,0.0,0.0,0.0781065088757396,0.023849157203954596
Tuberculosis Research Section,Prion Cell Biology Unit,0.0849176172370088,0.0077519379844961,0.0069930069930069,0.0542888165038002,0.0,0.0,0.0162213740458015,0.0238424527441704
Structural Informatics Unit,Genetic Immunotherapy Section,0.0522696011004126,0.0194174757281553,0.011379800853485,0.0131401617250673,0.0,0.0521739130434782,0.0196920873612602,0.023828533126650342
Primary Immune Deficiency Clinic,Buildings 4 and 10/11C127,0.04,0.0059171597633136,0.0242587601078167,0.0452088452088452,0.0,0.0,0.0529355149181905,0.02382459504670745
Viral Epidemiology and Immunity Unit,Genetic Immunotherapy Section,0.0531468531468531,0.034313725490196,0.0418410041841004,0.0391061452513966,0.0,0.0,0.0,0.023821845604071086
Translational Mycology Section,Building 33,0.096551724137931,0.009009009009009,0.0326086956521739,0.0322847682119205,0.0,0.0,0.0,0.023812032375358633
Clinical and Molecular Retrovirology Section,Biological Imaging,0.0699588477366255,0.0411764705882352,0.0168539325842696,0.0408254822790489,0.0,0.0,0.0,0.023789319374050818
Twinbrook III,T-Cell Tolerance and Memory Section,0.0285714285714285,0.0,0.048780487804878,0.0930537352555701,0.0,0.0,0.0,0.02377962405273362
Building NIHAC/103,B-Cell Molecular Immunology Section,0.0598290598290598,0.0086206896551724,0.0761904761904762,0.0248520710059171,0.0,0.0,0.0,0.02377609027551449
Transplant Infectious Diseases Consult Service,Structural Informatics Unit,0.1052631578947368,0.0,0.0361990950226244,0.0295031055900621,0.0,0.0,0.0,0.0237586347105811
Twinbrook III,Salmonella-Host Cell Interactions Section,0.0756013745704467,0.0120481927710843,0.0346820809248554,0.0466200466200466,0.0,0.0,0.0,0.02375840135334339
Tick-Pathogen Transmission Unit,Clinical Pathophysiology Section,0.1189591078066914,0.0111111111111111,0.0119760479041916,0.0299110751818916,0.0,0.0,0.0,0.023753680068801526
Clinical Pathophysiology Section,Buildings 4 and 10/11C127,0.0384615384615384,0.0,0.027027027027027,0.0444033302497687,0.0,0.0,0.0580865603644646,0.02373901746383158
Structural Informatics Unit,Human Immunological Diseases Section,0.0455426356589147,0.032520325203252,0.0090191657271702,0.0164193242816545,0.0,0.0380952380952381,0.0253534861043393,0.023733325435513715
Lyme Disease Studies Unit,Bacterial Physiology and Metabolism Unit,0.053639846743295,0.0253164556962025,0.0384615384615384,0.0505154639175257,0.0,0.0,0.0,0.0237328638060636
Protein Chemistry Section,LID Clinical Studies Unit,0.1333333333333333,0.0256410256410256,0.0,0.0144578313253012,0.0,0.0,0.0,0.023725749285214388
Tick-Pathogen Transmission Unit,Bacterial Pathogenesis and Antimicrobial Resistance Unit,0.0833333333333333,0.010204081632653,0.0373831775700934,0.0380517503805175,0.0,0.0,0.0,0.023713353015221247
Molecular Genetics Section (Laboratory of Viral Diseases),Mast Cell Biology Section,0.0128,0.0261904761904761,0.0057995028997514,0.0305078553160394,0.0,0.064,0.0279891971519764,0.02370090380972183
Hepatic Pathogenesis Section,Building 33,0.1234567901234567,0.0,0.0260586319218241,0.0226190476190476,0.0,0.0,0.0,0.02369769660418923
Vector Molecular Biology Section,Tick-Pathogen Transmission Unit,0.0680100755667506,0.0449826989619377,0.0155382907880133,0.0396065922381711,0.0,0.0,0.0,0.023696210985822034
Twinbrook Imaging Facility,Buildings 4 and 10/11C127,0.0741839762611275,0.0133333333333333,0.0412371134020618,0.0396158463385354,0.0,0.0,0.0,0.023694250448996666
Twinbrook Imaging Facility,Disease Modeling and Transmission Section,0.1041141897565071,0.0169902912621359,0.0059574468085106,0.0433507853403141,0.0,0.0,0.0,0.023693710974661907
Viral Pathogenesis Section (Laboratory of Viral Diseases),Research Technology Branch,0.1,0.023076923076923,0.0092879256965944,0.0375,0.0,0.0,0.0,0.02368803563063269
Quantitative Virology and Evolution Unit,Molecular Development of the Immune System Section,0.0519187358916478,0.0178571428571428,0.0219780219780219,0.0230905861456483,0.0,0.0350877192982456,0.0166197183098591,0.023677881359454617
RML Flow Cytometry Unit,Immune Deficiency Genetics Section,0.067287784679089,0.0157480314960629,0.0290055248618784,0.0561142397425583,0.0,0.0,0.0,0.023676384646519152
Tick-Pathogen Transmission Unit,Pathogen-Host Cell Biology Section,0.1140684410646387,0.0055865921787709,0.0098039215686274,0.0416666666666666,0.0,0.0,0.0,0.023664006583000483
Twinbrook III,Immunobiology Section,0.0474732006125574,0.0174672489082969,0.0564516129032258,0.0461733080328905,0.0,0.0,0.0,0.023655006259061136
Clinical Microbiome Unit (CMU),Building 33,0.1,0.0,0.0543478260869565,0.0158730158730158,0.0,0.0,0.0,0.02365375324168507
Research Technology Branch,Chemotaxis Signal Section,0.1019955654101995,0.0285714285714285,0.0,0.0394036208732694,0.0,0.0,0.0,0.02364886018531174
Viral Epidemiology and Immunity Unit,Genetic Engineering Section,0.0431654676258992,0.0396341463414634,0.0560928433268858,0.0283418879714349,0.0,0.0,0.0,0.02364269550344209
Molecular Parasitology Section,Clinical Microbiome Unit (CMU),0.0521739130434782,0.0082644628099173,0.0300546448087431,0.0778571428571428,0.0,0.0,0.0,0.023632452997503915
Molecular Pathogenesis Unit,Lymphocyte Activation Section,0.0707070707070707,0.0169851380042462,0.0452364633310486,0.0347925281619848,0.0,0.0,0.0,0.0236289901606561
Clinical Microbiome Unit (CMU),Building NIHAC/103,0.0377358490566037,0.0,0.0980392156862745,0.0337349397590361,0.0,0.0,0.0,0.0236252388647716
Molecular Parasitology and Entomology Unit,Chemotaxis Signal Section,0.0580046403712296,0.0416666666666666,0.0277777777777777,0.0396912899669239,0.0,0.0,0.0,0.02362427436330918
Prion Cell Biology Unit,Molecular Pathogenesis Unit,0.07421875,0.0111111111111111,0.0173160173160173,0.065891472868217,0.0,0.0,0.0,0.023621947655269347
Inflammation Biology Section,Clinical Microbiome Unit (CMU),0.0553745928338762,0.0108695652173913,0.0476190476190476,0.0536912751677852,0.0,0.0,0.0,0.023619961429785154
Inflammation & Innate Immunity Unit,Clinical Microbiome Unit (CMU),0.0701754385964912,0.0,0.0357142857142857,0.0623268698060941,0.0,0.0,0.0,0.023588819572089782
Tick-Pathogen Transmission Unit,Prion Cell Biology Unit,0.0772946859903381,0.0208333333333333,0.0,0.070631970260223,0.0,0.0,0.0,0.023572298608327606
Twinbrook III,Molecular Biology Section,0.0462962962962962,0.010204081632653,0.0578947368421052,0.0525902668759811,0.0,0.0,0.0,0.023534490129780615
RNA Viruses Section,Molecular Parasitology and Entomology Unit,0.1067615658362989,0.0114942528735632,0.0199004975124378,0.0310834813499111,0.0,0.0,0.0,0.023533135134735567
Research Technology Branch,Antibacterial Host Defense Unit,0.1142857142857142,0.0,0.010752688172043,0.0452616690240452,0.0,0.0,0.0,0.023517586983626337
Genomic Technologies Section,Clinical Microbiome Unit (CMU),0.0693430656934306,0.0098039215686274,0.0315315315315315,0.056525353283458,0.0,0.0,0.0,0.023513134714308426
Immunopathogenesis Section (Laboratory of Clinical Immunology and Microbiology),Flow Cytometry Section,0.0706638115631691,0.0301953818827708,0.0162817114729269,0.0498196874582609,0.0,0.0,0.0,0.023509853316894452
Chemotaxis Signal Section,Allergy and Immunology Clinical Training Program,0.0449438202247191,0.0091743119266055,0.0579710144927536,0.0547550432276657,0.0,0.0,0.0,0.023506675576002563
Protein Chemistry Section,Molecular Parasitology and Entomology Unit,0.0909090909090909,0.0,0.0416666666666666,0.0355029585798816,0.0,0.0,0.0,0.023482601890219067
NIAID International Center of Excellence in Research Cambodia,Mosquito Immunity and Vector Competence Section,0.0837209302325581,0.0,0.065040650406504,0.0194647201946472,0.0,0.0,0.0,0.023478055690273385
Structural Informatics Unit,Buildings 4 and 10/11C127,0.0641025641025641,0.016,0.0206185567010309,0.0157657657657657,0.0,0.0,0.0496688741721854,0.023475967777723348
LID Clinical Studies Unit,Biological Imaging,0.088235294117647,0.0,0.0127388535031847,0.0676416819012797,0.0,0.0,0.0,0.02346885913140683
Twinbrook Imaging Facility,Transplant Infectious Diseases Consult Service,0.0970464135021097,0.0,0.0221238938053097,0.0493454179254783,0.0,0.0,0.0,0.02346743212416736
Molecular Entomology Unit,Immune Deficiency Genetics Section,0.0798845043310875,0.0151133501259445,0.0165975103734439,0.0557377049180327,0.0,0.0,0.0,0.02346633610894891
Office of the Animal Program Director,Multiscale Systems Biology Section,0.054054054054054,0.0,0.0444444444444444,0.0685920577617328,0.0,0.0,0.0,0.023459392456559744
Flow Cytometry Section,Antibody Biology Unit,0.0774647887323943,0.0204081632653061,0.0126582278481012,0.056547619047619,0.0,0.0,0.0,0.02344500902505058
Transplant Infectious Diseases Consult Service,Tick-Pathogen Transmission Unit,0.1216216216216216,0.0,0.018348623853211,0.0302158273381294,0.0,0.0,0.0,0.023441221033266443
Twinbrook Imaging Facility,Helminth Immunology Section,0.0956210902591599,0.0246913580246913,0.0062853551225644,0.0412910205553552,0.0,0.0,0.0,0.023437525792828266
Virus Ecology Section,Molecular Parasitology and Entomology Unit,0.0977443609022556,0.0214285714285714,0.0216216216216216,0.0268414481897627,0.0,0.0,0.0,0.023422221856950254
Molecular and Cellular Immunoregulation Section,Molecular Parasitology and Entomology Unit,0.0793103448275862,0.0272727272727272,0.0353982300884955,0.0244252873563218,0.0,0.0,0.0,0.023411888057264466
Viral Biochemistry Section,Buildings 4 and 10/11C127,0.0286298568507157,0.0108695652173913,0.0180722891566265,0.0231643356643356,0.0,0.0,0.0857814336075205,0.023407929613537572
Transplant Infectious Diseases Consult Service,Malaria Genetics Section,0.0491606714628297,0.0145631067961165,0.0446428571428571,0.0573899371069182,0.0,0.0,0.0,0.02338761159843957
Quantitative Virology and Evolution Unit,Malaria Cell Biology Section,0.0560165975103734,0.0303030303030303,0.0224719101123595,0.0169265033407572,0.0,0.0238095238095238,0.0150060024009603,0.02337515868756938
Research Technology Branch,Molecular Genetics Section (Laboratory of Viral Diseases),0.053030303030303,0.0192307692307692,0.0285714285714285,0.0648464163822525,0.0,0.0,0.0,0.023355190655021993
Viral Epidemiology and Immunity Unit,Intracellular Parasite Biology Section,0.0398305084745762,0.0559440559440559,0.0385164051355206,0.0308382394168769,0.0,0.0,0.0,0.02335177415424313
Translational Immunobiology Unit,Prion Cell Biology Unit,0.0791139240506329,0.0,0.0188679245283018,0.0692464358452138,0.0,0.0,0.0,0.023347297318638018
Molecular Biology Section,Antibody Biology Unit,0.0704225352112676,0.0135135135135135,0.0338983050847457,0.0479262672811059,0.0,0.0,0.0,0.02333901710873564
Molecular Genetics Section (Laboratory of Viral Diseases),International HIV/STD Section,0.0246791707798617,0.0115511551155115,0.0156720916214587,0.017934446505875,0.0,0.0775193798449612,0.0177345537757437,0.023310846142182533
Twinbrook Imaging Facility,Immunopathogenesis Section (Laboratory of Clinical Immunology and Microbiology),0.1019971469329529,0.0261780104712041,0.0026545316647705,0.0366436537440254,0.0,0.0,0.0,0.023307928004879026
Chemotaxis Signal Section,Building 33,0.0452488687782805,0.0,0.0909090909090909,0.0307017543859649,0.0,0.0,0.0,0.023304763682920285
Tick-Pathogen Transmission Unit,Molecular Pathology Section,0.0692041522491349,0.0319148936170212,0.0205479452054794,0.0434782608695652,0.0,0.0,0.0,0.023283207558453936
Retroviral Immunology Section,Building 33,0.0947712418300653,0.0,0.0282258064516129,0.0439367311072056,0.0,0.0,0.0,0.02328238018566388
Twinbrook III,Clinical Research Section,0.0623608017817371,0.0126582278481012,0.0439121756487025,0.0461942257217847,0.0,0.0,0.0,0.023280971532703174
Mast Cell Biology Section,Allergy and Immunology Clinical Training Program,0.031810766721044,0.0419753086419753,0.0460636515912897,0.0421434019832189,0.002375296912114,0.0,0.0,0.023275110522068015
Research Technology Branch,Coxiella Pathogenesis Section,0.1028708133971291,0.017094017094017,0.0046511627906976,0.0427715996578272,0.0,0.0,0.0,0.023274386618911045
Transplant Infectious Diseases Consult Service,Mast Cell Biology Section,0.0392943063352044,0.0284360189573459,0.0455950540958268,0.0512204142011834,0.0,0.0,0.0,0.023273433328422844
Clinical Research Section,Building NIHAC/103,0.072139303482587,0.0373134328358208,0.0242130750605326,0.0313901345291479,0.0,0.0,0.0,0.02326666213265364
Clinical Research Section,Biological Imaging,0.0714285714285714,0.0431654676258992,0.0175,0.0330396475770925,0.0,0.0,0.0,0.02326375884782335
Gene Regulation Section,Clinical Microbiome Unit (CMU),0.0748898678414096,0.0144927536231884,0.046875,0.0289672544080604,0.0,0.0,0.0,0.023241136065631243
Twinbrook III,Molecular Defenses Section,0.0364583333333333,0.0,0.0762331838565022,0.0529901589704769,0.0,0.0,0.0,0.023227961013754395
Twinbrook III,Signaling Systems Section,0.0329218106995884,0.0,0.0718232044198895,0.0608695652173913,0.0,0.0,0.0,0.023218231595723827
Vector Molecular Biology Section,Quantitative Virology and Evolution Unit,0.0167084377610693,0.0103448275862068,0.0122767857142857,0.0146666666666666,0.0,0.088235294117647,0.0228187919463087,0.02320081207340869
NIAID International Center of Excellence in Research Cambodia,Food Allergy Research Section,0.1047619047619047,0.0,0.0309278350515463,0.0311284046692607,0.0,0.0,0.0,0.023178311615958434
Transplant Infectious Diseases Consult Service,Lymphocyte Activation Section,0.0436681222707423,0.0202702702702702,0.0545580110497237,0.0453734007735792,0.0,0.0,0.0,0.02315277535340312
Molecular Parasitology and Entomology Unit,Molecular HIV Host Interactions Section,0.1094890510948905,0.0,0.0234741784037558,0.034068136272545,0.0,0.0,0.0,0.023151072088853607
Transplant Infectious Diseases Consult Service,Biological Imaging,0.1181818181818181,0.0,0.0133928571428571,0.0363372093023255,0.0,0.0,0.0,0.02315062322813346
Clinical Pathophysiology Section,Building NIHAC/103,0.0979591836734693,0.0,0.0345821325648415,0.0334728033472803,0.0,0.0,0.0,0.0231329879257984
Mast Cell Biology Section,LID Clinical Studies Unit,0.015472312703583,0.0093023255813953,0.0247208931419457,0.0348295772024585,0.0,0.0483870967741935,0.0299823633156966,0.02312442205240452
Molecular Entomology Unit,Immunopathogenesis Section (Laboratory of Clinical Immunology and Microbiology),0.0929909784871616,0.0225694444444444,0.0097817908201655,0.0400832899531494,0.0,0.0,0.0,0.023123925972051464
Coxiella Pathogenesis Section,Allergy and Immunology Clinical Training Program,0.03125,0.0083333333333333,0.0688405797101449,0.0559055118110236,0.0,0.0,0.0,0.023106117116886756
Immunobiology and Molecular Virology Unit,Allergy and Immunology Clinical Training Program,0.0463215258855585,0.0,0.047486033519553,0.0706344015696533,0.0,0.0,0.0,0.023087523742321894
Infectious Disease Pathogenesis Section,Helminth Immunology Section,0.0764872521246459,0.0316622691292876,0.0202827289489858,0.0354031510658016,0.0,0.0,0.0,0.023062601165871086
Prion Cell Biology Unit,Immunobiology Section,0.0720588235294117,0.0087719298245614,0.011049723756906,0.0511773940345368,0.0,0.0,0.0207277752187931,0.023060976402485063
Infectious Disease Pathogenesis Section,Human Immunological Diseases Section,0.0483412322274881,0.0323886639676113,0.0301724137931034,0.0521604938271604,0.0,0.0,0.0,0.023059339108156215
Vector-Pathogen-Host Interaction Unit,Molecular Entomology Unit,0.0707509881422924,0.0273775216138328,0.0164158686730506,0.0491630574739552,0.0,0.0,0.0,0.023049434927302336
Salmonella-Host Cell Interactions Section,Antibody Biology Unit,0.0717488789237668,0.0344827586206896,0.0,0.0579268292682926,0.0,0.0,0.0,0.023023940475181665
Functional Cellular Networks Section,Building NIHAC/103,0.0919540229885057,0.0,0.0172413793103448,0.0560538116591928,0.0,0.0,0.0,0.023022415128478992
Viral Pathogenesis and Evolution Section,Tick-Pathogen Transmission Unit,0.1247311827956989,0.0048543689320388,0.0063291139240506,0.0316481709823263,0.0,0.0,0.0,0.023015029798257102
Structural Informatics Unit,Immune Deficiency Genetics Section,0.0370762711864406,0.0189189189189189,0.0077628793225123,0.011534500514933,0.0,0.0545454545454545,0.0322780881440099,0.02299943422322866
NIAID International Center of Excellence in Research Cambodia,Clinical Microbiome Unit (CMU),0.0853658536585365,0.0,0.0123456790123456,0.0671140939597315,0.0,0.0,0.0,0.022956881116152347
Molecular Parasitology and Entomology Unit,Molecular Microbiology Section,0.0766129032258064,0.0510948905109489,0.0103448275862068,0.025377969762419,0.0,0.0,0.0,0.02295122950991543
Viral Pathogenesis Section (Laboratory of Immunoregulation),Building 33,0.086720867208672,0.0093457943925233,0.0343511450381679,0.033284023668639,0.0,0.0,0.0,0.022942316407992564
LID Clinical Studies Unit,Building 33,0.0493827160493827,0.0,0.0526315789473684,0.0611814345991561,0.0,0.0,0.0,0.02293731415498633
Innate Immunity and Pathogenesis Section,Clinical Microbiome Unit (CMU),0.0769230769230769,0.0,0.0263157894736842,0.060353798126951,0.0,0.0,0.0,0.022900287846010774
Epidemiology and Population Studies Unit,Buildings 4 and 10/11C127,0.0339506172839506,0.0,0.0253968253968253,0.0357627885921231,0.0,0.0,0.0671487603305785,0.022900239556657417
Infectious Disease Fellowship Training Program,Building 33,0.087719298245614,0.0097087378640776,0.0377358490566037,0.0282685512367491,0.0,0.0,0.0,0.022894422478704258
Molecular Genetics Section (Laboratory of Bacteriology),Biological Imaging,0.094224924012158,0.0097087378640776,0.0074074074074074,0.0529680365296803,0.0,0.0,0.0,0.02288947350965525
Twinbrook Imaging Facility,Epidemiology and Population Studies Unit,0.0979729729729729,0.0,0.0320284697508896,0.0342639593908629,0.0,0.0,0.0,0.022885608320424158
Prion Cell Biology Unit,Malaria Immunology Section,0.0570291777188328,0.0104712041884816,0.0100250626566416,0.0464609800362976,0.0,0.0,0.0378787878787878,0.022881387855911404
Twinbrook Imaging Facility,Immune Deficiency Genetics Section,0.0898203592814371,0.0151515151515151,0.0049191848208011,0.0539948196851962,0.0,0.0,0.0,0.02287117778615785
Prion Cell Biology Unit,Immunopathogenesis Section (Laboratory of Clinical Immunology and Microbiology),0.0816618911174785,0.0178890876565295,0.0037878787878787,0.0268961807423345,0.0,0.0,0.0321802091713596,0.022837087175805345
Building NIHAC/103,Barrier Immunity Section,0.0594059405940594,0.0389610389610389,0.0246406570841889,0.0319398778769375,0.0062893081761006,0.0,0.0,0.02281451854772471
Research Technology Branch,Malaria Functional Genomics Section,0.0957983193277311,0.0282485875706214,0.0056818181818181,0.0336971998101566,0.0,0.0,0.0,0.022810792174237017
Twinbrook III,Multiscale Systems Biology Section,0.0962566844919786,0.0,0.0125,0.0553359683794466,0.0,0.0,0.0,0.022810271166558246
Viral Biochemistry Section,Research Technology Branch,0.0953678474114441,0.0196078431372549,0.008695652173913,0.0397140587768069,0.0,0.0,0.0,0.02280565526570583
Infectious Disease Fellowship Training Program,Biological Imaging,0.0808383233532934,0.0089285714285714,0.011070110701107,0.0622866894197952,0.0,0.0,0.0,0.022805082820174325
Quantitative Virology and Evolution Unit,Pathology Core,0.0625,0.0303030303030303,0.0408163265306122,0.0277777777777777,0.0,0.0,0.0,0.022797883761104528
Viral Budding Unit,Lymphocyte Activation Section,0.049490538573508,0.0135746606334841,0.0124633431085043,0.0202064896755162,0.0,0.036036036036036,0.0284270372710044,0.022765731865752595
Molecular Parasitology and Entomology Unit,Fungal Pathogenesis Section,0.0953757225433526,0.024390243902439,0.0125944584382871,0.0302806499261447,0.0,0.0,0.0,0.02272355124990776
Research Technology Branch,Molecular Genetics Section (Laboratory of Bacteriology),0.0855614973262032,0.019047619047619,0.0084033613445378,0.0492424242424242,0.0,0.0,0.0,0.022710072955268654
